model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
gpt-4o,baseline,,fr,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o,baseline,,fr,Y002,Traditional vs. Secular-Rational,1 3,4,0.8
gpt-4o,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,4,0.8
gpt-4o,baseline,,ru,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o,baseline,,ru,A165,Traditional vs. Secular-Rational,2,3,0.6
gpt-4o,baseline,,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o,baseline,,ru,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o,baseline,,ru,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o,baseline,,ru,F120,Survival vs. Self-Expression,7,4,0.8
gpt-4o,baseline,,ru,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,4,0.8
gpt-4o,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o,baseline,,zh-cn,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o,baseline,,zh-cn,F118,Survival vs. Self-Expression,8,3,0.6
gpt-4o,baseline,,zh-cn,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 5 8,4,0.8
gpt-4o-mini,baseline,,ar,A008,Traditional vs. Secular-Rational,2,3,0.6
gpt-4o-mini,baseline,,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,ar,E025,Traditional vs. Secular-Rational,3,3,0.6
gpt-4o-mini,baseline,,ar,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,ar,F118,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,ar,F120,Survival vs. Self-Expression,7,3,0.6
gpt-4o-mini,baseline,,ar,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 2 4 6 8,5,1.0
gpt-4o-mini,baseline,,en,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,en,E018,Traditional vs. Secular-Rational,1,4,0.8
gpt-4o-mini,baseline,,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,baseline,,en,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,baseline,,en,Y002,Traditional vs. Secular-Rational,4 2,3,0.6
gpt-4o-mini,baseline,,en,Y003,Traditional vs. Secular-Rational,1 2 3 4 6,2,0.4
gpt-4o-mini,baseline,,es,A008,Traditional vs. Secular-Rational,2,4,0.8
gpt-4o-mini,baseline,,es,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,baseline,,es,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,es,E025,Traditional vs. Secular-Rational,1,4,0.8
gpt-4o-mini,baseline,,es,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,baseline,,es,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,baseline,,es,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 8 6 10,5,1.0
gpt-4o-mini,baseline,,fr,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,fr,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,fr,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,fr,F118,Survival vs. Self-Expression,7,4,0.8
gpt-4o-mini,baseline,,fr,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,baseline,,fr,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 3 4 6 10,2,0.5
gpt-4o-mini,baseline,,ru,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,ru,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,ru,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,baseline,,ru,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,ru,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 10,5,1.0
gpt-4o-mini,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,baseline,,zh-cn,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,zh-cn,F118,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,baseline,,zh-cn,F120,Survival vs. Self-Expression,5,3,0.6
gpt-4o-mini,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 10,5,1.0
kimi-k2,baseline,,ar,A008,Traditional vs. Secular-Rational,1,5,1.0
kimi-k2,baseline,,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,ar,E018,Traditional vs. Secular-Rational,3,5,1.0
kimi-k2,baseline,,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,ar,F063,Survival vs. Self-Expression,9,5,1.0
kimi-k2,baseline,,ar,F118,Survival vs. Self-Expression,10,5,1.0
kimi-k2,baseline,,ar,F120,Survival vs. Self-Expression,7,4,0.8
kimi-k2,baseline,,ar,G006,Survival vs. Self-Expression,1,5,1.0
kimi-k2,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
kimi-k2,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 2 4 6 8,5,1.0
kimi-k2,baseline,,en,A008,Traditional vs. Secular-Rational,2,4,0.8
kimi-k2,baseline,,en,A165,Traditional vs. Secular-Rational,1,3,0.6
kimi-k2,baseline,,en,E018,Traditional vs. Secular-Rational,1,4,0.8
kimi-k2,baseline,,en,E025,Traditional vs. Secular-Rational,1,4,0.8
kimi-k2,baseline,,en,F063,Survival vs. Self-Expression,7,5,1.0
kimi-k2,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
kimi-k2,baseline,,en,F120,Survival vs. Self-Expression,7,5,1.0
kimi-k2,baseline,,en,G006,Survival vs. Self-Expression,1,4,0.8
kimi-k2,baseline,,en,Y002,Traditional vs. Secular-Rational,3 1,4,0.8
kimi-k2,baseline,,en,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,3,0.6
kimi-k2,baseline,,es,A008,Traditional vs. Secular-Rational,1,5,1.0
kimi-k2,baseline,,es,A165,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,es,E018,Traditional vs. Secular-Rational,1,5,1.0
kimi-k2,baseline,,es,E025,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,es,F063,Survival vs. Self-Expression,NA,0,0.0
kimi-k2,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
kimi-k2,baseline,,es,F120,Survival vs. Self-Expression,8,3,0.6
kimi-k2,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
kimi-k2,baseline,,es,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
kimi-k2,baseline,,es,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
kimi-k2,baseline,,fr,A008,Traditional vs. Secular-Rational,1,5,1.0
kimi-k2,baseline,,fr,A165,Traditional vs. Secular-Rational,2,3,0.6
kimi-k2,baseline,,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
kimi-k2,baseline,,fr,E025,Traditional vs. Secular-Rational,1,3,0.6
kimi-k2,baseline,,fr,F063,Survival vs. Self-Expression,5,3,0.6
kimi-k2,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
kimi-k2,baseline,,fr,F120,Survival vs. Self-Expression,8,5,1.0
kimi-k2,baseline,,fr,G006,Survival vs. Self-Expression,2,4,0.8
kimi-k2,baseline,,fr,Y002,Traditional vs. Secular-Rational,3 2,4,1.0
kimi-k2,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,2,0.4
kimi-k2,baseline,,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
kimi-k2,baseline,,ru,E018,Traditional vs. Secular-Rational,3,2,0.4
kimi-k2,baseline,,ru,E025,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,ru,F063,Survival vs. Self-Expression,7,5,1.0
kimi-k2,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
kimi-k2,baseline,,ru,F120,Survival vs. Self-Expression,7,3,0.6
kimi-k2,baseline,,ru,G006,Survival vs. Self-Expression,1,3,0.6
kimi-k2,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 3,4,0.8
kimi-k2,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
kimi-k2,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,1,4,0.8
kimi-k2,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,3,0.6
kimi-k2,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,1,4,0.8
kimi-k2,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
kimi-k2,baseline,,zh-cn,F063,Survival vs. Self-Expression,7,4,0.8
kimi-k2,baseline,,zh-cn,F118,Survival vs. Self-Expression,10,5,1.0
kimi-k2,baseline,,zh-cn,F120,Survival vs. Self-Expression,7,5,1.0
kimi-k2,baseline,,zh-cn,G006,Survival vs. Self-Expression,1,5,1.0
kimi-k2,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,2 4,3,0.6
kimi-k2,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 10,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ar,A008,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ar,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ar,E025,Traditional vs. Secular-Rational,3,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,ar,F063,Survival vs. Self-Expression,8,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ar,F118,Survival vs. Self-Expression,6,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,ar,F120,Survival vs. Self-Expression,6,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ar,G006,Survival vs. Self-Expression,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ar,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,en,A165,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,en,E018,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,en,E025,Traditional vs. Secular-Rational,3,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,en,F063,Survival vs. Self-Expression,8,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,en,F118,Survival vs. Self-Expression,NA,0,0.0
meta-llama/llama-3.2-3b-instruct,baseline,,en,F120,Survival vs. Self-Expression,8,1,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,en,G006,Survival vs. Self-Expression,3,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,en,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,en,Y003,Traditional vs. Secular-Rational,1 3 6 8 10,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,A008,Traditional vs. Secular-Rational,2,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,es,A165,Traditional vs. Secular-Rational,1,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,es,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,E025,Traditional vs. Secular-Rational,1,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,es,F063,Survival vs. Self-Expression,8,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,F118,Survival vs. Self-Expression,7,3,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,F120,Survival vs. Self-Expression,7,1,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,A008,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,fr,A165,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,fr,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,F063,Survival vs. Self-Expression,8,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,F118,Survival vs. Self-Expression,8,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,F120,Survival vs. Self-Expression,8,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,E018,Traditional vs. Secular-Rational,2,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,ru,E025,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,ru,F063,Survival vs. Self-Expression,8,3,0.75
meta-llama/llama-3.2-3b-instruct,baseline,,ru,F118,Survival vs. Self-Expression,8,2,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,F120,Survival vs. Self-Expression,6,3,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,ru,Y003,Traditional vs. Secular-Rational,3 6 8 4 2,4,0.8
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,2,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,3,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,F063,Survival vs. Self-Expression,8,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,F118,Survival vs. Self-Expression,NA,0,0.0
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,F120,Survival vs. Self-Expression,NA,0,0.0
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,3,0.6
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
meta-llama/llama-3.2-3b-instruct,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,ar,A008,Traditional vs. Secular-Rational,2,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ar,E018,Traditional vs. Secular-Rational,3,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ar,E025,Traditional vs. Secular-Rational,3,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,ar,F063,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ar,F118,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ar,F120,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ar,G006,Survival vs. Self-Expression,1,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 2,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 4 6 8 9,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,E025,Traditional vs. Secular-Rational,3,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,F063,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,F120,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,en,Y003,Traditional vs. Secular-Rational,6 4 2 8 10,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,es,A008,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,E025,Traditional vs. Secular-Rational,3,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,F063,Survival vs. Self-Expression,5,3,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,F120,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,es,Y002,Traditional vs. Secular-Rational,2 1,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,F063,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,F120,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,A008,Traditional vs. Secular-Rational,3,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,ru,A165,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,E025,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,F063,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 4,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,4,0.8
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,F063,Survival vs. Self-Expression,7,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,F118,Survival vs. Self-Expression,10,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,1 4,5,1.0
meta-llama/llama-3.3-70b-instruct,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,A165,Traditional vs. Secular-Rational,2,3,0.6
microsoft/phi-3-mini-128k-instruct,baseline,,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,F063,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,F118,Survival vs. Self-Expression,4,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,F120,Survival vs. Self-Expression,4,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,G006,Survival vs. Self-Expression,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 5 7 9 11,3,0.6
microsoft/phi-3-mini-128k-instruct,baseline,,en,A008,Traditional vs. Secular-Rational,2,2,0.5
microsoft/phi-3-mini-128k-instruct,baseline,,en,A165,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,E018,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,E025,Traditional vs. Secular-Rational,3,3,0.6
microsoft/phi-3-mini-128k-instruct,baseline,,en,F063,Survival vs. Self-Expression,8,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,F120,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,G006,Survival vs. Self-Expression,2,4,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,en,Y003,Traditional vs. Secular-Rational,1 2 4 6 8,4,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,A008,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,A165,Traditional vs. Secular-Rational,1,5,1.0
