model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
gpt-4o-mini,imitation,Kazakhstan,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,F063,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,F118,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,F120,Survival vs. Self-Expression,5,5,0.6
gpt-4o-mini,imitation,Kazakhstan,ru,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Kazakhstan,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 10,5,0.8
gpt-4o-mini,imitation,Kenya,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,F120,Survival vs. Self-Expression,3,5,0.6
gpt-4o-mini,imitation,Kenya,en-native,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Kenya,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,5,1.0
gpt-4o-mini,imitation,Korea,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Korea,en,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Korea,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Korea,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Korea,en,F063,Survival vs. Self-Expression,7,5,0.6
gpt-4o-mini,imitation,Korea,en,F118,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Korea,en,F120,Survival vs. Self-Expression,4,5,0.6
gpt-4o-mini,imitation,Korea,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Korea,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Korea,en,Y003,Traditional vs. Secular-Rational,1 3 4 8 11,5,0.6
gpt-4o-mini,imitation,Korea,ko,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Korea,ko,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Korea,ko,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Korea,ko,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Korea,ko,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Korea,ko,F118,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Korea,ko,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Korea,ko,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Korea,ko,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Korea,ko,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,F118,Survival vs. Self-Expression,2,5,0.6
gpt-4o-mini,imitation,Kuwait,ar,F120,Survival vs. Self-Expression,2,5,0.8
gpt-4o-mini,imitation,Kuwait,ar,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Kuwait,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Kuwait,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kuwait,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kuwait,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kuwait,en,E025,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Kuwait,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Kuwait,en,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kuwait,en,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Kuwait,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kuwait,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Kuwait,en,Y003,Traditional vs. Secular-Rational,1 4 9 10 11,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,F063,Survival vs. Self-Expression,9,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,F118,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,F120,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,G006,Survival vs. Self-Expression,1,5,0.8
gpt-4o-mini,imitation,Kyrgyzstan,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,en,Y003,Traditional vs. Secular-Rational,1 3 4 8 10,5,0.8
gpt-4o-mini,imitation,Kyrgyzstan,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,F063,Survival vs. Self-Expression,9,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,F118,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,F120,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Kyrgyzstan,ru,Y003,Traditional vs. Secular-Rational,3 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,F063,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,F118,Survival vs. Self-Expression,3,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,F120,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Lebanon,ar,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Lebanon,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Lebanon,en,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Lebanon,en,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Lebanon,en,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Lebanon,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Lebanon,en,F118,Survival vs. Self-Expression,3,5,0.6
gpt-4o-mini,imitation,Lebanon,en,F120,Survival vs. Self-Expression,3,5,1.0
gpt-4o-mini,imitation,Lebanon,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Lebanon,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Lebanon,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Libya,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Libya,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Libya,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Libya,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Libya,ar,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Libya,ar,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Libya,ar,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Libya,ar,G006,Survival vs. Self-Expression,2,5,0.6
gpt-4o-mini,imitation,Libya,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Libya,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Libya,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Libya,en,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Libya,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Libya,en,E025,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Libya,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Libya,en,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Libya,en,F120,Survival vs. Self-Expression,2,5,0.8
gpt-4o-mini,imitation,Libya,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Libya,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Libya,en,Y003,Traditional vs. Secular-Rational,1 4 9 10 11,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,F063,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,Y002,Traditional vs. Secular-Rational,3 2,5,1.0
gpt-4o-mini,imitation,Luxembourg,de,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,E018,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,F063,Survival vs. Self-Expression,5,5,0.8
gpt-4o-mini,imitation,Luxembourg,en,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Luxembourg,en,Y003,Traditional vs. Secular-Rational,1 2 4 6 10,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,F063,Survival vs. Self-Expression,5,5,0.6
gpt-4o-mini,imitation,Luxembourg,fr,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Luxembourg,fr,Y002,Traditional vs. Secular-Rational,2 3,5,0.6
gpt-4o-mini,imitation,Luxembourg,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Macao,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Macao,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Macao,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Macao,en,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Macao,en,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Macao,en,F118,Survival vs. Self-Expression,6,5,1.0
gpt-4o-mini,imitation,Macao,en,F120,Survival vs. Self-Expression,5,5,0.8
gpt-4o-mini,imitation,Macao,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Macao,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Macao,en,Y003,Traditional vs. Secular-Rational,1 4 6 10 11,5,0.8
gpt-4o-mini,imitation,Macao,pt,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Macao,pt,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Macao,pt,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Macao,pt,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Macao,pt,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Macao,pt,F118,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Macao,pt,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Macao,pt,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Macao,pt,Y002,Traditional vs. Secular-Rational,1 3,5,0.8
gpt-4o-mini,imitation,Macao,pt,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,E025,Traditional vs. Secular-Rational,1,5,0.8
gpt-4o-mini,imitation,Macao,zh-cn,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,F118,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Macao,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,0.6
gpt-4o-mini,imitation,Malaysia,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,F118,Survival vs. Self-Expression,3,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,F120,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Malaysia,en-native,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Mali,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Mali,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mali,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mali,en,E025,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Mali,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Mali,en,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Mali,en,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Mali,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Mali,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Mali,en,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,0.6
gpt-4o-mini,imitation,Mali,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Mali,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mali,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mali,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Mali,fr,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Mali,fr,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Mali,fr,F120,Survival vs. Self-Expression,1,5,0.6
gpt-4o-mini,imitation,Mali,fr,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Mali,fr,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
gpt-4o-mini,imitation,Mali,fr,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Malta,en-native,A008,Traditional vs. Secular-Rational,1,5,0.6
gpt-4o-mini,imitation,Malta,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Malta,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Malta,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Malta,en-native,F063,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Malta,en-native,F118,Survival vs. Self-Expression,8,5,0.8
gpt-4o-mini,imitation,Malta,en-native,F120,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Malta,en-native,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Malta,en-native,Y002,Traditional vs. Secular-Rational,3 1,5,0.6
gpt-4o-mini,imitation,Malta,en-native,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Mexico,en,A008,Traditional vs. Secular-Rational,2,5,0.8
gpt-4o-mini,imitation,Mexico,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mexico,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mexico,en,E025,Traditional vs. Secular-Rational,1,5,0.8
gpt-4o-mini,imitation,Mexico,en,F063,Survival vs. Self-Expression,10,5,0.8
gpt-4o-mini,imitation,Mexico,en,F118,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Mexico,en,F120,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Mexico,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Mexico,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
gpt-4o-mini,imitation,Mexico,en,Y003,Traditional vs. Secular-Rational,1 4 6 10 11,5,0.6
gpt-4o-mini,imitation,Mexico,es,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Mexico,es,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mexico,es,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mexico,es,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Mexico,es,F063,Survival vs. Self-Expression,9,5,0.8
gpt-4o-mini,imitation,Mexico,es,F118,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Mexico,es,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Mexico,es,G006,Survival vs. Self-Expression,1,5,0.8
gpt-4o-mini,imitation,Mexico,es,Y002,Traditional vs. Secular-Rational,2 4,5,0.6
gpt-4o-mini,imitation,Mexico,es,Y003,Traditional vs. Secular-Rational,1 4 6 10 11,5,0.8
gpt-4o-mini,imitation,Morocco,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Morocco,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Morocco,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Morocco,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Morocco,ar,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Morocco,ar,F118,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Morocco,ar,F120,Survival vs. Self-Expression,3,5,1.0
gpt-4o-mini,imitation,Morocco,ar,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Morocco,ar,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Morocco,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Morocco,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Morocco,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Morocco,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Morocco,en,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Morocco,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Morocco,en,F118,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Morocco,en,F120,Survival vs. Self-Expression,2,5,0.6
gpt-4o-mini,imitation,Morocco,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Morocco,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Morocco,en,Y003,Traditional vs. Secular-Rational,1 4 9 10 11,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,E018,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,New Zealand,en-native,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,E025,Traditional vs. Secular-Rational,1,5,0.8
gpt-4o-mini,imitation,Nicaragua,en,F063,Survival vs. Self-Expression,9,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,F118,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Nicaragua,en,Y002,Traditional vs. Secular-Rational,3 1,5,0.6
gpt-4o-mini,imitation,Nicaragua,en,Y003,Traditional vs. Secular-Rational,1 4 6 10 9,5,0.6
gpt-4o-mini,imitation,Nicaragua,es,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Nicaragua,es,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Nicaragua,es,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Nicaragua,es,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Nicaragua,es,F063,Survival vs. Self-Expression,10,5,0.8
gpt-4o-mini,imitation,Nicaragua,es,F118,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Nicaragua,es,F120,Survival vs. Self-Expression,4,5,1.0
