model,country,language,timestamp,success_rate,A008_valid,A008_numeric,A008_standardized,A008_raw,A165_valid,A165_numeric,A165_standardized,A165_raw,E018_valid,E018_numeric,E018_standardized,E018_raw,E025_valid,E025_numeric,E025_standardized,E025_raw,F063_valid,F063_numeric,F063_standardized,F063_raw,F118_valid,F118_numeric,F118_standardized,F118_raw,F120_valid,F120_numeric,F120_standardized,F120_raw,G006_valid,G006_numeric,G006_standardized,G006_raw,Y002_valid,Y002_numeric,Y002_standardized,Y002_raw,Y003_valid,Y003_numeric,Y003_standardized,Y003_raw
mistral-medium-3.1,New Zealand,en-native,2025-12-11T16:34:55.031381,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,4.0,4.0,4,True,9.0,9.0,9,True,8.0,8.0,8,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
mistral-medium-3.1,United States,en-native,2025-12-11T17:01:41.287294,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,6.0,6.0,6,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[4, 2]",1.0,4 2,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
mistral-medium-3.1,Uruguay,es,2025-12-11T17:47:56.103959,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,5.0,5.0,5,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[6, 2, 10, 4, 3]",1.0,6 2 10 4 3
mistral-medium-3.1,Qatar,fr,2026-02-27T18:24:35.580777,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 6, 9, 10, 11]",1.0,1 6 9 10 11
mistral-medium-3.1,Kuwait,ar,2025-12-11T18:06:48.665809,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,1.0,1.0,1,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 6, 9, 10, 11]",1.0,1 6 9 10 11
mistral-medium-3.1,Canada,fr,2025-12-11T18:35:30.495697,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,2.0,2.0,2,True,4.0,4.0,4,True,10.0,10.0,10,True,8.0,8.0,8,True,2.0,2.0,2,True,"[3, 4]",0.6666666666666666,3 4,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
llama-3.2-3b-instruct,Algeria,fr,2026-03-02T13:16:08.168973,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 11]",1.0,3 6 8 10 11
llama-3.2-3b-instruct,Portugal,en,2025-12-12T21:23:18.155897,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 1]",1.0,3 6 8 10 1
llama-3.2-3b-instruct,Iraq,ar,2025-12-12T18:53:35.745177,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Kazakhstan,en,2025-12-12T20:50:50.671162,90.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,False,,,,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Mexico,en,2025-12-12T21:11:23.673611,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Algeria,ar,2025-12-12T18:49:46.254813,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Libya,fr,2026-03-02T13:59:41.006055,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 11]",1.0,3 6 8 10 11
llama-3.2-3b-instruct,Hong Kong,zh-hk,2025-12-12T20:05:24.917023,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
llama-3.2-3b-instruct,Burkina Faso,en,2025-12-12T20:22:45.809182,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,China,zh-cn,2025-12-12T19:44:53.484712,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,3.0,3.0,3,True,"[1, 2]",0.0,1 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Rwanda,en-native,2025-12-12T18:11:51.530935,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[3, 6, 8, 10, 9]",1.0,3 6 8 10 9
llama-3.2-3b-instruct,Russia,en,2025-12-12T21:27:56.329084,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
llama-3.2-3b-instruct,Libya,en,2025-12-12T21:01:19.595104,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 4, 6, 8, 10]",1.0,1 4 6 8 10
llama-3.2-3b-instruct,Malta,en-native,2025-12-12T18:00:59.978353,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Yemen,ar,2025-12-12T19:09:44.000011,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,3.0,3.0,3,True,"[1, 2]",0.0,1 2,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Jordan,ar,2025-12-12T18:55:25.238187,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,3.0,3.0,3,True,"[1, 2]",0.0,1 2,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Macao,pt,2025-12-12T19:53:49.689232,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[4, 2]",1.0,4 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,United States,en-native,2025-12-12T18:21:11.201129,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[4, 2]",1.0,4 2,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Libya,ar,2025-12-12T19:00:29.930834,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 6, 10]",1.0,1 2 3 6 10
llama-3.2-3b-instruct,Zimbabwe,en-native,2025-12-12T18:24:42.388448,90.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,False,,,,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Nicaragua,es,2025-12-12T18:39:00.886974,90.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,False,,,,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Algeria,en,2025-12-12T20:09:06.275690,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Trinidad and Tobago,en-native,2025-12-12T18:17:08.688312,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,4.0,4.0,4,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Switzerland,fr,2025-12-12T19:26:09.323248,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,3.0,3.0,3,True,"[4, 1]",1.0,4 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Italy,en,2025-12-12T20:44:39.367988,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,4.0,4.0,4,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Venezuela,en,2025-12-12T21:43:20.284942,90.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,False,,,,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Haiti,en,2025-12-12T20:40:43.902019,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Belarus,en,2025-12-12T20:14:31.607308,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Lebanon,fr,2026-03-02T13:48:56.448632,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[6, 1, 4, 10, 8]",1.0,6 1 4 10 8
llama-3.2-3b-instruct,Chile,es,2025-12-12T18:30:14.492220,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,6.0,6.0,6,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Mexico,es,2025-12-12T18:37:10.176084,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Yemen,en,2025-12-12T21:45:00.684467,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Kuwait,en,2025-12-12T20:55:04.993923,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 3, 6, 8, 10]",1.0,1 3 6 8 10
llama-3.2-3b-instruct,Belgium,de,2025-12-12T19:29:44.180667,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,1.0,1.0,1,True,2.0,2.0,2,True,6.0,6.0,6,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[6, 4, 8, 10]",0.75,6 4 8 10
llama-3.2-3b-instruct,New Zealand,en-native,2025-12-12T18:02:58.138245,90.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,8.0,8.0,8,False,,,,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 5]",1.0,3 6 8 10 5
llama-3.2-3b-instruct,Tunisia,en,2025-12-12T21:37:56.171481,90.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,False,,,,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Belgium,fr,2025-12-12T19:11:34.359989,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[4, 1]",1.0,4 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Palestine,fr,2026-03-02T14:15:31.181694,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 11]",1.0,3 6 8 10 11
llama-3.2-3b-instruct,Jordan,en,2025-12-12T20:48:28.400824,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,3.0,3.0,3,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Colombia,en,2025-12-12T20:28:27.710714,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Austria,de,2025-12-12T19:27:54.743432,100.0,True,3.0,3.0,3,True,1.0,1.0,1,True,1.0,1.0,1,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[6, 4, 8, 10]",0.75,6 4 8 10
llama-3.2-3b-instruct,Mali,en,2025-12-12T21:07:55.844009,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[3, 6, 8, 10, 9]",1.0,3 6 8 10 9
llama-3.2-3b-instruct,China,en,2025-12-12T20:26:22.457590,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Singapore,en-native,2025-12-12T18:13:48.550822,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Austria,en,2025-12-12T20:13:01.778987,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[3, 6, 8, 10, 1]",1.0,3 6 8 10 1
llama-3.2-3b-instruct,Germany,en,2025-12-12T20:36:48.259322,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,8.0,8.0,8,True,6.0,6.0,6,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 4, 10]",1.0,3 6 8 4 10
llama-3.2-3b-instruct,Nicaragua,en,2025-12-12T21:16:06.414224,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,South Africa,en-native,2025-12-12T18:15:33.415595,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Ecuador,es,2025-12-12T18:33:38.129471,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Italy,it,2025-12-12T19:57:34.908243,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Yemen,fr,2026-02-27T18:53:35.621724,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Switzerland,en,2025-12-12T21:32:37.887215,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Iraq,fr,2026-03-02T13:28:54.331000,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Morocco,fr,2026-03-02T14:07:20.729467,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 6, 8, 10, 5]",1.0,2 6 8 10 5
llama-3.2-3b-instruct,Uruguay,en,2025-12-12T21:40:14.348380,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Portugal,pt,2025-12-12T19:55:55.028454,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[4, 2]",1.0,4 2,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Bolivia,en,2025-12-12T20:18:44.171374,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Belgium,en,2025-12-12T20:16:41.904290,90.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,2.0,2.0,2,True,6.0,6.0,6,False,,,,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Hong Kong,zh-cn,2025-12-12T19:46:31.557683,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,3.0,3.0,3,True,"[2, 4]",0.3333333333333333,2 4,True,"[1, 3, 4, 6, 8]",1.0,1 3 4 6 8
llama-3.2-3b-instruct,Belarus,ru,2025-12-12T19:37:20.924162,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 4, 6, 8, 11]",1.0,3 4 6 8 11
llama-3.2-3b-instruct,Egypt,fr,2026-03-02T13:21:52.162952,100.0,True,3.0,3.0,3,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 11]",1.0,3 6 8 10 11
llama-3.2-3b-instruct,Argentina,en,2025-12-12T20:10:59.559326,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Iraq,en,2025-12-12T20:42:36.655659,90.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,2.0,2.0,2,True,8.0,8.0,8,False,,,,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
llama-3.2-3b-instruct,Ecuador,en,2025-12-12T20:30:26.730763,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
llama-3.2-3b-instruct,Puerto Rico,en-native,2025-12-12T18:10:08.357890,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,8.0,8.0,8,True,8.0,8.0,8,True,8.0,8.0,8,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[3, 6, 8, 10, 5]",1.0,3 6 8 10 5
